Symbol,DATE,Open Price,Prev Close,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
TCS,05-Apr-2017,2419.9,2411.7,2419.9,2395,2404.5,2401.25,2401.62,1452784,3489032404.05,96591
TCS,06-Apr-2017,2400,2401.25,2410,2392.55,2395,2400.05,2399.64,860352,2064532792.95,35993
TCS,07-Apr-2017,2394.9,2400.05,2433.25,2392.15,2432,2429.05,2418.91,1138506,2753948935.3,70769
TCS,10-Apr-2017,2432,2429.05,2449,2405,2408,2422.25,2434.88,1271632,3096272696.2,47017
TCS,11-Apr-2017,2417.3,2422.25,2443.1,2406,2419.65,2419.3,2429.55,778892,1892359268.15,36564
TCS,12-Apr-2017,2422.5,2419.3,2428,2383,2392,2393.25,2403.41,525269,1262434613.7,36629
TCS,13-Apr-2017,2400,2393.25,2409,2321.05,2335,2328.65,2340.72,1250236,2926458638.75,94763
TCS,17-Apr-2017,2330.4,2328.65,2332.9,2295.15,2319,2314.85,2309.69,1135441,2622515682,30523
TCS,18-Apr-2017,2330,2314.85,2334.2,2302.05,2302.05,2308.8,2319.46,865310,2007051615.65,32093
TCS,19-Apr-2017,2263.5,2308.8,2348.7,2252.8,2302,2299.15,2297.47,2813406,6463724125.8,118781
TCS,20-Apr-2017,2305.3,2299.15,2332,2290.95,2325,2325.5,2309.27,634421,1465051937.2,58222
TCS,21-Apr-2017,2329.1,2325.5,2335.65,2301,2312,2310.8,2313.83,580577,1343353656.6,29955
TCS,24-Apr-2017,2300,2310.8,2339.65,2282.5,2328,2328.1,2317.25,1000010,2317273548.35,48463
TCS,25-Apr-2017,2328,2328.1,2344.45,2302.7,2310,2311.5,2313.08,1574355,3641606876.45,83159
TCS,26-Apr-2017,2340,2311.5,2343.95,2303.05,2310,2310.35,2312.81,1093719,2529562499.45,47332
TCS,27-Apr-2017,2306.05,2310.35,2327.8,2277.65,2289.8,2302.65,2307.22,2886593,6659993493.2,90044
TCS,28-Apr-2017,2294,2302.65,2298.75,2268,2275,2273.15,2281.49,1270255,2898077017.4,71376
TCS,02-May-2017,2294,2273.15,2302,2280,2288.15,2289.9,2291.39,1191348,2729841238.2,84453
TCS,03-May-2017,2295,2289.9,2345,2268.5,2337.8,2337.3,2321.66,1757203,4079634981.5,90354
TCS,04-May-2017,2349.95,2337.3,2350,2308.8,2331.9,2330.1,2326.77,1354104,3150690119.85,64467
TCS,05-May-2017,2308,2330.1,2332.5,2302.5,2323,2320.5,2319.55,841237,1951289536.65,44152
TCS,08-May-2017,2321,2320.5,2347.4,2317.7,2342,2342.45,2337.57,535891,1252684796.2,40124
TCS,09-May-2017,2343.95,2342.45,2361,2332.55,2355,2352.55,2349.47,895135,2103094502.8,56506
TCS,10-May-2017,2355,2352.55,2356.15,2316,2335.75,2332.45,2330.31,603194,1405627272.25,50299
TCS,11-May-2017,2347.3,2332.45,2360,2322.75,2350.65,2349.45,2338.36,1035651,2421728800.85,48951
TCS,12-May-2017,2343.3,2349.45,2369.9,2320.05,2369.9,2360.65,2350.96,1157223,2720590465.7,43095
TCS,15-May-2017,2375.1,2360.65,2377.95,2341.6,2368,2365.1,2352.6,908802,2138043383,30047
TCS,16-May-2017,2380,2365.1,2435,2373.45,2425.1,2429.15,2410.26,1800513,4339703206.25,58476
TCS,17-May-2017,2433.5,2429.15,2460.75,2423,2450,2455.35,2443.31,1438099,3513728629.8,86412
TCS,18-May-2017,2450,2455.35,2572,2442.25,2525,2536.2,2525.78,2569297,6489478324.85,111566
TCS,19-May-2017,2536.2,2536.2,2540.55,2486,2503.85,2507.15,2506.58,893022,2238429862.6,63112
TCS,22-May-2017,2510,2507.15,2553.75,2510,2535,2531.35,2530.69,831970,2105461143.45,53261
TCS,23-May-2017,2533.2,2531.35,2564.15,2514,2523.7,2521.7,2530.49,1374298,3477645339.05,88749
TCS,24-May-2017,2534.8,2521.7,2570,2529.65,2567.1,2559.15,2545.01,1267274,3225227837.35,58716
TCS,25-May-2017,2577,2559.15,2637.55,2568,2615.05,2624.6,2605.4,2047047,5333377224.3,87147
TCS,26-May-2017,2625,2624.6,2626.85,2564.65,2570.05,2578.25,2593,681275,1766542910.7,32170
TCS,29-May-2017,2579,2578.25,2596.5,2564,2572,2572.85,2577.65,874645,2254524743.95,41767
TCS,30-May-2017,2560,2572.85,2575.95,2525,2548.2,2551.1,2554.74,463817,1184932112.45,26766
TCS,31-May-2017,2533,2551.1,2572.5,2528,2539.95,2546.6,2549.69,1251365,3190589291.1,103176
TCS,01-Jun-2017,2530,2546.6,2564,2530,2553,2553.6,2552.85,540032,1378618493.35,38315
TCS,02-Jun-2017,2556.25,2553.6,2591.85,2552.5,2560,2564.9,2568.84,677824,1741220234.05,43736
TCS,05-Jun-2017,2565,2564.9,2619.9,2560.15,2616,2603.95,2577.2,750094,1933140402.5,39041
TCS,06-Jun-2017,2631,2603.95,2708.95,2630,2705,2696,2693.18,2973360,8007780799,132494
TCS,07-Jun-2017,2697,2696,2700,2576.55,2613.95,2615.25,2624.95,2463888,6467588528.8,109104
TCS,08-Jun-2017,2598,2615.25,2604.95,2515.5,2520,2521.6,2543.44,1665357,4235730503.25,80468
TCS,09-Jun-2017,2520,2521.6,2547.4,2486,2518.6,2507,2513.28,1574017,3955950265.4,83931
TCS,12-Jun-2017,2497,2507,2512.9,2470.4,2484.9,2487.2,2487.48,813253,2022948074.3,44849
TCS,13-Jun-2017,2465,2487.2,2481.1,2447,2450,2451.55,2464.89,587707,1448635342.35,52410
TCS,14-Jun-2017,2455,2451.55,2476,2455,2465.4,2470.2,2469.41,744571,1838650964,42987
TCS,15-Jun-2017,2469,2470.2,2469.7,2405,2410,2411.2,2427.94,1498599,3638509043.15,65157
TCS,16-Jun-2017,2414.95,2411.2,2435,2386.5,2395,2399.7,2402.96,1225213,2944142144.4,72001
TCS,19-Jun-2017,2416.9,2399.7,2446.35,2405.15,2432,2431.7,2430.5,822371,1998776222.2,53034
TCS,20-Jun-2017,2431,2431.7,2449,2380.3,2443.6,2445,2427.14,835479,2027828499.2,56385
TCS,21-Jun-2017,2440,2445,2442.15,2397.2,2406.75,2406.3,2412.24,828909,1999530130,60134
TCS,22-Jun-2017,2409,2406.3,2431,2385,2391.45,2394.85,2403.02,2887941,6939787421.1,51314
TCS,23-Jun-2017,2399.4,2394.85,2413.95,2354,2359.8,2361.7,2388.78,712378,1701711236.3,52090
TCS,27-Jun-2017,2350.6,2361.7,2384.7,2331.6,2348,2342.85,2357.33,987165,2327075044.5,61242
TCS,28-Jun-2017,2349.9,2342.85,2358,2335,2346.25,2350.05,2345.89,894863,2099251693.65,46724
TCS,29-Jun-2017,2359,2350.05,2372.05,2323.1,2328.95,2333.25,2342.52,1235913,2895151088.6,41555
TCS,30-Jun-2017,2324.4,2333.25,2377,2323.1,2361,2362.35,2361.01,876924,2070428287.85,45339
TCS,03-Jul-2017,2357.4,2362.35,2383.05,2343.1,2371,2373.6,2368.46,737978,1747872336.05,39614
TCS,04-Jul-2017,2373.3,2373.6,2380.45,2350.05,2360.8,2366.85,2366.9,607567,1438053124.65,24611
TCS,05-Jul-2017,2360.8,2366.85,2365,2345,2358,2356,2354.42,407928,960433302.45,22153
TCS,06-Jul-2017,2359,2356,2361.9,2340.1,2350.05,2347.55,2348.75,513394,1205834807.35,26826
TCS,07-Jul-2017,2350,2347.55,2356.45,2325.5,2332,2331.95,2343.49,616045,1443697742.7,52731
TCS,10-Jul-2017,2341,2331.95,2444.9,2341,2435,2434.95,2426.54,398392,966714360.85,12486
TCS,11-Jul-2017,2426,2434.95,2514.8,2426,2482.5,2475.8,2478.13,1768752,4383194952.65,96054
TCS,12-Jul-2017,2482.5,2475.8,2483.3,2430.1,2441,2439.45,2453.34,1323225,3246316255.3,62259
TCS,13-Jul-2017,2445,2439.45,2472,2426.6,2439,2446.4,2449.5,1565980,3835873018.25,64700
TCS,14-Jul-2017,2383,2446.4,2425,2375,2399.1,2397.45,2396.18,2254216,5401499336.35,95561
TCS,17-Jul-2017,2397.7,2397.45,2422.1,2382.2,2397.1,2395.45,2402.63,1105911,2657095372.05,49251
TCS,18-Jul-2017,2396.15,2395.45,2443,2396.15,2415.1,2408.35,2418.05,954001,2306823902.8,67981
TCS,19-Jul-2017,2415.5,2408.35,2460,2415.1,2449.25,2449.6,2442.01,1957788,4780943652.55,87419
TCS,20-Jul-2017,2449.25,2449.6,2456.9,2430.5,2437,2444.7,2441.25,591252,1443393893.9,23307
TCS,21-Jul-2017,2434.9,2444.7,2500,2434.55,2496,2491.2,2473.18,1074208,2656704863.2,64460
TCS,24-Jul-2017,2482,2491.2,2540,2482,2535,2530.7,2519.47,1135701,2861364170.3,68968
TCS,25-Jul-2017,2525.75,2530.7,2580,2518.4,2579,2571.5,2552.41,1339416,3418736144.5,93466
TCS,26-Jul-2017,2560,2571.5,2575,2547,2552,2556,2559.66,729913,1868329653.3,38234
TCS,27-Jul-2017,2542.2,2556,2584.8,2466.5,2477,2481.7,2499.85,2127652,5318805858.45,58582
TCS,28-Jul-2017,2481,2481.7,2493.05,2442,2484.95,2484.3,2467.41,691376,1705908234.75,55534
TCS,31-Jul-2017,2471,2484.3,2519,2463,2494.95,2491.8,2490.03,1009831,2514510450.4,59801
TCS,01-Aug-2017,2500,2491.8,2520.75,2491,2495.15,2501.65,2502.14,873730,2186195097.35,42188
TCS,02-Aug-2017,2500,2501.65,2508,2462,2475,2473.8,2484.51,625512,1554089626.75,44731
TCS,03-Aug-2017,2480,2473.8,2502,2466.45,2490.05,2489.45,2486.75,941274,2340709563.5,39294
TCS,04-Aug-2017,2490.8,2489.45,2528.3,2488,2525,2522.8,2510.86,693945,1742396091.9,31371
TCS,07-Aug-2017,2516.5,2522.8,2520,2481.2,2507.4,2503.45,2491.28,942760,2348682444.05,29848
TCS,08-Aug-2017,2512,2503.45,2528.6,2496.3,2500.15,2503.05,2507.64,536979,1346550397.15,24609
TCS,09-Aug-2017,2500,2503.05,2522.85,2493.3,2508.35,2512,2511.32,496473,1246803081.55,33860
TCS,10-Aug-2017,2509,2512,2520.6,2486.35,2520,2511.45,2499.22,763086,1907116797.3,37900
TCS,11-Aug-2017,2499.9,2511.45,2535,2483,2492.65,2496.05,2503.79,697368,1746060388.35,41945
TCS,14-Aug-2017,2503,2496.05,2509.9,2463,2468,2469.4,2487.26,393252,978120247.85,29766
TCS,16-Aug-2017,2484,2469.4,2543.8,2465.2,2490.15,2492.35,2487.66,686670,1708202481.35,44396
TCS,17-Aug-2017,2500.7,2492.35,2505,2462.1,2485.55,2485.65,2480.04,876187,2172977684.8,40452
TCS,18-Aug-2017,2474,2485.65,2549.9,2471.4,2515,2513.8,2520.86,1418678,3576281721.8,77980
TCS,21-Aug-2017,2505.5,2513.8,2549,2494.3,2513.2,2528.8,2534.62,1152417,2920941547.7,54265
TCS,22-Aug-2017,2523,2528.8,2539.5,2492,2500,2497.55,2516.08,565663,1423251637.7,35029
TCS,23-Aug-2017,2505,2497.55,2516.8,2473.15,2491.6,2489.45,2487.52,781136,1943093967.15,39129
TCS,24-Aug-2017,2497.7,2489.45,2517.95,2486.15,2498.05,2496.6,2495.82,811954,2026487435.65,42614
TCS,28-Aug-2017,2504.6,2496.6,2505.4,2461,2491,2487.3,2479.76,1018398,2525378754.95,54931
TCS,29-Aug-2017,2482,2487.3,2496,2463.95,2475.05,2470.85,2472.97,656301,1623010550.65,23498
TCS,30-Aug-2017,2481,2470.85,2490,2460.1,2485,2484.55,2478.46,485391,1203020937.15,24262
TCS,31-Aug-2017,2485,2484.55,2504.4,2466.65,2498,2496.35,2489.91,892332,2221830190.8,47192
TCS,01-Sep-2017,2480,2496.35,2498.05,2436.55,2460.6,2456.45,2452.84,851165,2087770465.35,40185
TCS,04-Sep-2017,2453.1,2456.45,2461,2438,2457,2456.2,2452.06,531272,1302711213.65,29763
TCS,05-Sep-2017,2460,2456.2,2490,2437.05,2484.65,2484.35,2463.13,582997,1435996999.1,27861
TCS,06-Sep-2017,2468.15,2484.35,2474.85,2450,2453,2453.2,2454.77,614382,1508166251.5,37430
TCS,07-Sep-2017,2458,2453.2,2468.4,2451.05,2460,2460.1,2458.6,435318,1070273154.6,35496
TCS,08-Sep-2017,2453.75,2460.1,2474,2452.55,2465.15,2470.6,2466.13,510567,1259126114.1,26980
TCS,11-Sep-2017,2471.2,2470.6,2482.95,2450,2455,2454.45,2463.39,366382,902539941.4,17519
TCS,12-Sep-2017,2473.9,2454.45,2497,2457,2497,2488.45,2469.62,698230,1724359523.25,25758
TCS,13-Sep-2017,2500,2488.45,2531.65,2475.2,2492.7,2489.2,2504.48,639490,1601590314.25,32185
TCS,14-Sep-2017,2482,2489.2,2497.6,2471.9,2485,2486.95,2484.2,540755,1343342208.35,38222
TCS,15-Sep-2017,2499,2486.95,2517,2485,2504,2506.05,2503.39,1472036,3685085664.3,57885
TCS,18-Sep-2017,2504.95,2506.05,2518.95,2489.25,2505,2499.05,2502.71,363300,909233455.5,34868
TCS,19-Sep-2017,2505,2499.05,2505,2491.5,2498,2498.25,2496.55,391377,977092538.35,14036
TCS,20-Sep-2017,2514,2498.25,2514,2474.3,2496,2493.55,2485.89,667321,1658884673.5,21548
TCS,21-Sep-2017,2491.05,2493.55,2541,2480,2525,2524.9,2509.94,1219370,3060544846.35,44213
TCS,22-Sep-2017,2519.9,2524.9,2526.9,2492,2509,2503.6,2508.22,1217698,3054249815.6,47174
TCS,25-Sep-2017,2496.55,2503.6,2534,2492.75,2510,2510.75,2515.11,799779,2011528454.3,50797
TCS,26-Sep-2017,2510,2510.75,2526.4,2466,2475,2474.65,2485.79,724615,1801238877.8,30740
TCS,27-Sep-2017,2490,2474.65,2512.2,2473.75,2495.1,2495,2495.71,1005178,2508634483.15,37197
TCS,28-Sep-2017,2494.7,2495,2514,2452,2472.75,2476.45,2480.49,2166433,5373819970.55,89294
TCS,29-Sep-2017,2479,2476.45,2484,2421.5,2437.6,2435.95,2455.42,992507,2437024636.75,60239
TCS,03-Oct-2017,2440,2435.95,2454.3,2427.05,2452,2448.45,2440.87,961503,2346905981.25,57917
TCS,04-Oct-2017,2449.6,2448.45,2454,2425,2442,2442.3,2440.46,650389,1587250045.75,31490
TCS,05-Oct-2017,2441,2442.3,2443.45,2424.4,2430,2429.6,2434.97,842343,2051077540.9,21566
TCS,06-Oct-2017,2430,2429.6,2455,2428.05,2451,2446.65,2443.5,694594,1697239802.7,31692
TCS,09-Oct-2017,2441.05,2446.65,2467.95,2441.05,2449.1,2454.1,2457.72,886808,2179528945.15,30973
TCS,10-Oct-2017,2455,2454.1,2469.95,2451.25,2453.4,2459.25,2459.75,611005,1502919509.2,32806
TCS,11-Oct-2017,2460,2459.25,2514.45,2456.75,2500,2500.35,2494.35,763873,1905365312.25,39551
TCS,12-Oct-2017,2513,2500.35,2555,2507,2546.9,2548.2,2529.48,2503178,6331734420.6,55773
TCS,13-Oct-2017,2548.2,2548.2,2608.95,2523,2559.75,2558.6,2562.16,2033160,5209287767.45,83968
TCS,16-Oct-2017,2555.05,2558.6,2590,2555.05,2587,2584.4,2577.86,609295,1570677294.85,50285
TCS,17-Oct-2017,2585,2584.4,2614.95,2577.55,2594.6,2594.55,2598.37,721508,1874743480.55,33284
TCS,18-Oct-2017,2595,2594.55,2613.65,2580,2592,2586.6,2588.24,757072,1959481782.4,27424
TCS,19-Oct-2017,2592,2586.6,2595.8,2571,2583.4,2583.9,2581.96,43411,112085629.85,2351
TCS,23-Oct-2017,2584,2583.9,2629,2547.45,2590,2587.9,2599.06,943044,2451028659,58735
TCS,24-Oct-2017,2620,2587.9,2620.9,2569.05,2575,2578.4,2581.12,669510,1728088702.65,44454
TCS,25-Oct-2017,2578.5,2578.4,2614,2555,2560,2559.9,2580.66,552553,1425951632.8,38719
TCS,26-Oct-2017,2535.1,2559.9,2569.15,2517.9,2531.7,2538.85,2541.16,1503776,3821328694.9,52192
TCS,27-Oct-2017,2538,2538.85,2593.15,2530.3,2580,2584.3,2567.39,704635,1809074619.3,34346
TCS,30-Oct-2017,2586,2584.3,2620,2581.7,2615.1,2616.2,2606.79,568626,1482289818.2,21542
TCS,31-Oct-2017,2601.3,2616.2,2640,2601.3,2618.75,2624,2627.82,796317,2092579456.5,45128
TCS,01-Nov-2017,2624,2624,2626.85,2578.85,2607.75,2602.85,2593.88,370941,962175485.8,28138
TCS,02-Nov-2017,2608.5,2602.85,2674,2606.75,2623.05,2626.15,2639.78,734211,1938158858.65,29980
TCS,03-Nov-2017,2632.4,2626.15,2636.7,2602.8,2622,2620.1,2619.76,333443,873540922.05,29606
TCS,06-Nov-2017,2620,2620.1,2671.8,2611.75,2660.15,2665.55,2641.62,688500,1818752068.85,61866
TCS,07-Nov-2017,2670,2665.55,2768,2666.05,2710,2710.05,2718.44,1348446,3665665142.25,61294
TCS,08-Nov-2017,2723,2710.05,2759,2718.25,2737,2735,2741.21,701126,1921934581.1,48744
TCS,09-Nov-2017,2750,2735,2750,2719.3,2740,2736.4,2732.42,576216,1574462789.6,27786
TCS,10-Nov-2017,2722.2,2736.4,2726,2693.35,2710,2708.75,2706.84,678283,1836006500.8,22485
TCS,13-Nov-2017,2702.05,2708.75,2777.4,2702.05,2756.55,2758.95,2757.27,748498,2063808990.25,44504
TCS,14-Nov-2017,2756.55,2758.95,2756.55,2707.5,2710,2714.6,2718.61,828626,2252715046.95,50733
TCS,15-Nov-2017,2706,2714.6,2755,2701.35,2710,2705.3,2736.73,3335417,9128129058.75,47448
TCS,16-Nov-2017,2710,2705.3,2763,2686.95,2739.9,2746.65,2734,826741,2260313403.15,45075
TCS,17-Nov-2017,2748.1,2746.65,2748.1,2703.6,2708.2,2707.3,2719.89,662732,1802558457.2,34043
TCS,20-Nov-2017,2715,2707.3,2726.9,2695.3,2697.9,2703.45,2709.98,507249,1374632868.45,27013
TCS,21-Nov-2017,2701,2703.45,2701,2666,2670.25,2672.95,2678.52,763870,2046044818.55,38552
TCS,22-Nov-2017,2673,2672.95,2709.7,2672.4,2681.4,2680.65,2690.88,911312,2452235277.45,67085
TCS,23-Nov-2017,2681,2680.65,2693,2669,2676.55,2681.25,2684.25,396735,1064937717.75,31522
TCS,24-Nov-2017,2682,2681.25,2702.9,2673.1,2688.2,2688.05,2688.26,1143756,3074710398.85,47991
TCS,27-Nov-2017,2688,2688.05,2695.9,2662.2,2683.05,2685.85,2678.65,928393,2486839610.35,40042
TCS,28-Nov-2017,2686,2685.85,2702.4,2670,2681.05,2685.3,2679.22,455858,1221342323.8,29742
TCS,29-Nov-2017,2677.5,2685.3,2693,2650,2653.65,2658.15,2674.7,723766,1935855717.7,41795
TCS,30-Nov-2017,2653.65,2658.15,2666.95,2623,2635,2637,2641.37,2149981,5678900013.45,86807
TCS,01-Dec-2017,2635,2637,2668,2621.5,2630,2629.95,2647.75,515572,1365104150.75,37693
TCS,04-Dec-2017,2622,2629.95,2658.5,2602.95,2630,2632.35,2629.84,629552,1655623148.7,37609
TCS,05-Dec-2017,2631,2632.35,2651.7,2628.15,2633,2635.55,2641.13,583957,1542308264.4,33907
TCS,06-Dec-2017,2636,2635.55,2645,2612.85,2635,2633.3,2627.47,703759,1849107519.6,61422
TCS,07-Dec-2017,2632.3,2633.3,2645.95,2615,2617.95,2617.25,2623.62,663150,1739856624.75,52980
TCS,08-Dec-2017,2618,2617.25,2645,2597,2600,2601.5,2621.69,692774,1816237017.45,67356
TCS,11-Dec-2017,2608.35,2601.5,2672.65,2608.35,2670,2661.1,2635.45,504001,1328268598.35,47999
TCS,12-Dec-2017,2661,2661.1,2662,2607.4,2609.55,2612.15,2624.14,941123,2469638199.8,57531
TCS,13-Dec-2017,2611.4,2612.15,2651.45,2601,2633.5,2628.4,2632.07,1480729,3897385719.95,48513
TCS,14-Dec-2017,2632,2628.4,2632,2531.1,2558.2,2557.8,2558.8,2752075,7041999539.3,118270
TCS,15-Dec-2017,2563.75,2557.8,2584.45,2536.85,2543.95,2545.6,2552.92,1359069,3469591950.6,97835
TCS,18-Dec-2017,2537,2545.6,2588.95,2494.35,2576.6,2580.5,2548.56,1090332,2778774407.9,71724
TCS,19-Dec-2017,2576,2580.5,2597.8,2564.7,2577.4,2575.3,2583.18,900976,2327386545,76762
TCS,20-Dec-2017,2582,2575.3,2592.75,2550.65,2592,2588.95,2573.6,788785,2030019887.05,68386
TCS,21-Dec-2017,2587,2588.95,2608,2580.05,2582.1,2595.7,2595.09,646824,1678569250.7,40095
TCS,22-Dec-2017,2604,2595.7,2663.9,2590.2,2640,2646.75,2636.33,1832832,4831948536.4,85852
TCS,26-Dec-2017,2686,2646.75,2689.75,2631.6,2650.35,2649.45,2653.61,1087893,2886838516.3,52053
TCS,27-Dec-2017,2649.45,2649.45,2658.5,2610.5,2617,2619.9,2632.21,369642,972974332.2,20483
TCS,28-Dec-2017,2608.8,2619.9,2653.5,2605.65,2631,2626.95,2630.44,1302544,3426257490.45,47992
TCS,29-Dec-2017,2623.1,2626.95,2708.9,2618.55,2700,2701.2,2677.92,1304771,3494069339.55,51608
TCS,01-Jan-2018,2682.3,2701.2,2694.8,2635,2650,2645.6,2654.94,675880,1794417716.9,19464
TCS,02-Jan-2018,2660,2645.6,2669.6,2620.2,2631,2631.2,2641.06,960145,2535800011,46813
TCS,03-Jan-2018,2632,2631.2,2669,2631.2,2639,2638.65,2649.21,628560,1665185619.4,32104
TCS,04-Jan-2018,2650,2638.65,2662,2640,2650,2657.1,2649.94,456541,1209807238.4,32647
TCS,05-Jan-2018,2650,2657.1,2699.5,2650,2695,2689.2,2684.95,576853,1548821282.25,30836
TCS,08-Jan-2018,2700,2689.2,2726.85,2681.85,2708.8,2714.4,2709.74,621110,1683046447.75,43815
TCS,09-Jan-2018,2715,2714.4,2721,2676.55,2708.95,2709,2703.56,1074698,2905511380.05,47403
TCS,10-Jan-2018,2711,2709,2816,2694.65,2803,2806.6,2763.3,1682925,4650423556.8,70764
TCS,11-Jan-2018,2810,2806.6,2821.9,2782.2,2792.5,2790.5,2796.58,1260524,3525161028.5,71604
TCS,12-Jan-2018,2805,2790.5,2805,2740.55,2769.9,2776.35,2764.28,1680157,4644422667.9,90884
TCS,15-Jan-2018,2777.15,2776.35,2808,2735.05,2737.4,2746.1,2768.32,728607,2017014657,49926
TCS,16-Jan-2018,2756,2746.1,2861.65,2750.55,2860,2850.85,2834.5,2133876,6048464571.5,85776
TCS,17-Jan-2018,2870,2850.85,2925,2862.15,2895,2888.95,2900.36,2140403,6207945519.55,94873
TCS,18-Jan-2018,2897,2888.95,2933,2868.05,2926.55,2918.2,2896.35,1104739,3199711974.1,51786
TCS,19-Jan-2018,2930.55,2918.2,2982,2903.65,2974.85,2959.3,2930.77,910000,2667000913.1,44039
TCS,22-Jan-2018,2961,2959.3,3134.7,2922,3090,3116.4,3052.16,2183555,6664565989.3,97757
TCS,23-Jan-2018,3114.95,3116.4,3142.35,3090.05,3097.9,3102,3112.03,1619805,5040878629.55,68887
TCS,24-Jan-2018,3090,3102,3259.05,3082.65,3174.95,3174.6,3189.59,2810769,8965187783.2,111512
TCS,25-Jan-2018,3175,3174.6,3179.8,3081,3133,3121.05,3123.06,1916922,5986662027.05,72537
TCS,29-Jan-2018,3131.4,3121.05,3225,3122,3199.25,3198.85,3196.14,1570530,5019638549.6,94269
TCS,30-Jan-2018,3180,3198.85,3203.8,3143.7,3152.15,3152.85,3166.46,787379,2493202689.95,45149
TCS,31-Jan-2018,3137,3152.85,3150,3098.6,3111.15,3112.35,3119.14,1521607,4746105492.1,92438
TCS,01-Feb-2018,3124,3112.35,3190,3088.8,3150,3138.6,3146.24,1200315,3776473823.35,66084
TCS,02-Feb-2018,3120,3138.6,3190,3103.45,3153,3153.65,3167.25,1228245,3890162746.1,52829
TCS,05-Feb-2018,3110,3153.65,3188,3076.85,3110,3103.2,3118.75,1378871,4300356206.7,75866
TCS,06-Feb-2018,3010,3103.2,3077.15,2985,3000,2997.25,3020.91,1328653,4013743636.45,53630
TCS,07-Feb-2018,3027,2997.25,3031,2947.45,2959,2955.05,2975.26,1090162,3243512073.4,55520
TCS,08-Feb-2018,2979.75,2955.05,3027.6,2959,2966.2,2974.2,3000.15,1377502,4132716046.7,63513
TCS,09-Feb-2018,2950,2974.2,2994,2896.65,2978.3,2971.7,2940.4,1051229,3091037411.75,71919
TCS,12-Feb-2018,2978.3,2971.7,3023.35,2955.55,2960.15,2967.3,2981.33,987281,2943408236.55,49385
TCS,14-Feb-2018,2970,2967.3,2974.45,2892.5,2900,2911.8,2939.65,1423766,4185366948.8,81932
TCS,15-Feb-2018,2931.95,2911.8,2943,2905.1,2922,2925.85,2925.44,1232618,3605953705.8,42920
TCS,16-Feb-2018,2923,2925.85,2999.6,2923,2931,2933.05,2965.52,1257878,3730256378.25,52987
TCS,19-Feb-2018,2945,2933.05,2953.3,2895.2,2923.65,2923.6,2928.1,784112,2295955130.95,37241
TCS,20-Feb-2018,2928,2923.6,2985.05,2927.9,2943,2944.75,2959.27,944534,2795126450.6,60862
TCS,21-Feb-2018,2974,2944.75,3062.6,2960.05,3042.35,3042.3,3016.25,1544614,4658937571.85,96721
TCS,22-Feb-2018,3052,3042.3,3079,3022.5,3040.05,3050.2,3047.84,1731505,5277341721.25,83526
TCS,23-Feb-2018,3050,3050.2,3089,2992.1,3078,3075.8,3044.72,1681250,5118935937.45,86645
TCS,26-Feb-2018,3075,3075.8,3089.95,3021.2,3025.6,3031.7,3044.1,681941,2075893518.85,45004
TCS,27-Feb-2018,3041,3031.7,3078.55,3032,3042,3042.35,3054.42,858900,2623442712.9,49207
TCS,28-Feb-2018,3035,3042.35,3063.95,3021.45,3033.4,3035.05,3040.16,1353432,4114652090.6,80437
TCS,01-Mar-2018,3049,3035.05,3061.2,3020,3033,3037.7,3042.25,859062,2613481022.1,77493
TCS,05-Mar-2018,3049,3037.7,3113.65,3032.95,3103,3105.85,3075.76,1429084,4395522746.95,81638
TCS,06-Mar-2018,3122,3105.85,3127,3030.15,3041,3042.8,3087.33,953382,2943402642.6,60270
TCS,07-Mar-2018,3070,3042.8,3089,3018.5,3028.7,3027.45,3045.28,958886,2920078406.6,54736
TCS,08-Mar-2018,3054.9,3027.45,3054.9,2987.5,3001.85,3003.95,3017.6,975913,2944917233.45,43364
TCS,09-Mar-2018,3005,3003.95,3063.2,2977.2,3035,3034.1,3030.68,936218,2837381323.25,53978
TCS,12-Mar-2018,3043,3034.1,3083.9,3035.5,3046.95,3052.15,3060.88,1045670,3200669042.95,46166
TCS,13-Mar-2018,2924.9,3052.15,2939.7,2872,2886.1,2886.8,2880.44,44033577,126836155551.95,216131
TCS,14-Mar-2018,2892.95,2886.8,2923.05,2875.05,2887.85,2886.9,2899.62,1834334,5318879502.8,75794
TCS,15-Mar-2018,2895,2886.9,2902.55,2855.6,2867,2869.7,2876.92,1174453,3378809879.5,53254
TCS,16-Mar-2018,2868.8,2869.7,2872,2805,2828,2825.7,2834.32,3598741,10199978559.75,151066
TCS,19-Mar-2018,2829,2825.7,2848,2820,2828.75,2831,2832.48,1744970,4942594052.45,93179
TCS,20-Mar-2018,2820,2831,2873.2,2819,2870,2864.85,2852.27,2012492,5740162500.35,79442
TCS,21-Mar-2018,2872.5,2864.85,2884.3,2850,2856.1,2856.75,2865.76,1953839,5599239431.2,88110
TCS,22-Mar-2018,2859.95,2856.75,2875.95,2822.55,2824,2831.35,2843.57,1163047,3307211011.7,72687
TCS,23-Mar-2018,2802,2831.35,2834.1,2798.05,2809.2,2818.15,2816.79,1827061,5146438888.6,77575
TCS,26-Mar-2018,2819,2818.15,2827.4,2781.55,2817,2817,2812.33,1482105,4168164807.6,76911
