Symbol,DATE,Open Price,Prev Close,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
RELIANCE,06-Mar-2018,929,924.1,936.2,905.1,908.65,910.85,926.46,7323680,6785121098.75,119522
RELIANCE,07-Mar-2018,909.25,910.85,909.25,888.05,892.4,889.75,898.07,7247708,6508943482.75,162870
RELIANCE,08-Mar-2018,897.65,889.75,914.5,893.3,911,911.45,903.98,6072983,5489882189.9,110989
RELIANCE,09-Mar-2018,914.9,911.45,919.35,911.05,915,913.1,914.72,4863577,4448821265.35,110348
RELIANCE,12-Mar-2018,920,913.1,933.1,917.55,931.95,930.3,924.01,3801407,3512520944.25,70971
RELIANCE,13-Mar-2018,931.9,930.3,936,921.35,934,931.85,929.52,5096825,4737580483.65,72560
RELIANCE,14-Mar-2018,928.8,931.85,932.05,919.2,931.55,929.05,923.15,6731530,6214195309,79487
RELIANCE,15-Mar-2018,925,929.05,929.45,910,911,911.8,918.37,5811424,5337047119.4,70975
RELIANCE,16-Mar-2018,909,911.8,909.7,886.05,904,900.05,898.82,14087564,12662129927.65,221824
RELIANCE,19-Mar-2018,901,900.05,906.9,892,895,895.5,898.02,5774392,5185519991.5,111279
RELIANCE,20-Mar-2018,893.3,895.5,904,887.05,892,889.8,894.96,6945721,6216141684.45,111138
RELIANCE,21-Mar-2018,894.85,889.8,902.35,893.3,896,896.9,897.27,6727261,6036186651.55,126549
RELIANCE,22-Mar-2018,896,896.9,911.95,895.75,908.9,908.15,907.73,10116965,9183446074.1,135445
RELIANCE,23-Mar-2018,890.6,908.15,900,889.1,892.5,893.9,894.9,10729694,9601998760.5,115124
RELIANCE,26-Mar-2018,893.95,893.9,904.3,892.5,901.5,901.1,898.73,6047262,5434879313.05,121961
RELIANCE,27-Mar-2018,907.2,901.1,910.75,897,898.3,899.8,903.51,6939577,6269986775.15,107921
RELIANCE,28-Mar-2018,895.8,899.8,895.85,880,881.6,882.7,886.65,8759586,7766716375.05,164624
RELIANCE,02-Apr-2018,893,882.7,900.95,886.5,892.95,892.95,894.38,5712065,5108762641.2,138967
RELIANCE,03-Apr-2018,891,892.95,901.7,885.25,901,899.55,891.67,6364728,5675268231.5,106660
RELIANCE,04-Apr-2018,904.7,899.55,911.8,892.05,893.25,894.9,901.57,6498407,5858765070.35,90218
RELIANCE,05-Apr-2018,905.1,894.9,910,903.5,908,908.2,907.4,3898676,3537659969.75,76386
RELIANCE,06-Apr-2018,908,908.2,918.5,905,911.95,911,912.81,4418462,4033221156.45,76788
RELIANCE,09-Apr-2018,912.55,911,919,912.55,915,916,916.01,3572251,3272222859.6,73839
RELIANCE,10-Apr-2018,918.4,916,923.9,914.15,915.5,917.05,919.12,3865402,3552772955.3,80941
RELIANCE,11-Apr-2018,921.8,917.05,932.75,916.05,931.75,930.85,927.88,6007539,5574246154.3,109450
RELIANCE,12-Apr-2018,929.85,930.85,936.65,924.2,927.1,928.7,929.39,4947725,4598362819.55,81750
